uuid,Members,Fully specified name:fr,Fully specified name:en,Short name:fr,Short name:en,Data class,Data type,_version:1,_order:860
afff9c19-5ff5-4eaa-8628-542b0b5a0da9,,Plaque En T Mini Fragment,T-Plate Mini Fragment,Plaque En T Mini Fragment,T-Plate Mini Fragment,Drug,N/A,,
6deb53e2-e421-4679-961d-87295a4b6e60,,Plaque Etroite  8 Trous,Narrow Plate 8 Holes,Plaque Etroite  8 Trous,Narrow Plate 8 Holes,Drug,N/A,,
b69a0584-aaf3-4518-88f2-05fd8f50df09,,Plaque Etroite A 8 Trous,Narrow Plate With 8 Holes,Plaque Etroite A 8 Trous,Narrow Plate With 8 Holes,Drug,N/A,,
df7c0edb-4ec5-4b13-b6c6-c670e2e7f2fb,,Plaque Lc - Dc Etroite 11 + Tous,Plate Lc - Dc Narrow 11 + All,Plaque Lc - Dc Etroite 11 + Tous,Plate Lc - Dc Narrow 11 + All,Drug,N/A,,
bd75291d-8775-4c56-90ac-1d425feada83,,Plaque Lc - Dc Etroite 5-6 Tous,Plate Lc - Dc Narrow 5-6 All,Plaque Lc - Dc Etroite 5-6 Tous,Plate Lc - Dc Narrow 5-6 All,Drug,N/A,,
be981814-a0e5-47d9-8e5c-1bf119e71615,,Plaque Lc - Dc Etroite 7-8 Tous,Plate Lc - Dc Narrow 7-8 All,Plaque Lc - Dc Etroite 7-8 Tous,Plate Lc - Dc Narrow 7-8 All,Drug,N/A,,
557e368c-8486-45ae-b142-2b015e95f9bf,,Plaque Lc - Dc Etroite 9-10 Tous,Plate Lc - Dc Narrow 9-10 All,Plaque Lc - Dc Etroite 9-10 Tous,Plate Lc - Dc Narrow 9-10 All,Drug,N/A,,
4682141e-1971-4a1c-9d48-51a1aaa85c02,,Plaque Lc - Dc Large 13-14 Trous,Plate Lc - Dc Large 13-14 Holes,Plaque Lc - Dc Large 13-14 Trous,Plate Lc - Dc Large 13-14 Holes,Drug,N/A,,
7cf3ed4b-e413-40e5-b093-87a9598bb906,,Plaque Lc - Dc Large 16- + Trous,Plate Lc - Dc Large 16- + Holes,Plaque Lc - Dc Large 16- + Trous,Plate Lc - Dc Large 16- + Holes,Drug,N/A,,
8a2d8dd6-8717-4a01-a395-d2b63bd4fd55,,Plaque Lc - Dc Large 5-6 Trous,Plate Lc - Dc Large 5-6 Holes,Plaque Lc - Dc Large 5-6 Trous,Plate Lc - Dc Large 5-6 Holes,Drug,N/A,,
ad993bea-7c0d-4fe5-8933-12e0b6f1f3d1,,Plaque Lc - Dcp Large 11-12 Trous,Plate Lc - Dcp Large 11-12 Holes,Plaque Lc - Dcp Large 11-12 Trous,Plate Lc - Dcp Large 11-12 Holes,Drug,N/A,,
e00ad2af-86a9-431e-a022-08df2d53a3a1,,Plaque Lc - Dcp Large 7-8,Plate Lc - Dcp Large 7-8,Plaque Lc - Dcp Large 7-8,Plate Lc - Dcp Large 7-8,Drug,N/A,,
b7fcfab5-0e35-42c0-8cc2-7dc207faf3da,,Plaque Lc - Dcp Large9-10 Trous,Plate Lc - Dcp Large9-10 Holes,Plaque Lc - Dcp Large9-10 Trous,Plate Lc - Dcp Large9-10 Holes,Drug,N/A,,
5bbc2e9d-462e-4718-8251-1b3a545aa76d,,Plaque Lc -Dcp Etroite 5-6 Trous,Plate Lc -Dcp Narrow 5-6 Holes,Plaque Lc -Dcp Etroite 5-6 Trous,Plate Lc -Dcp Narrow 5-6 Holes,Drug,N/A,,
793447eb-ef6d-48f6-8c4b-c2581e663772,,Plaque Lc -Dcp Etroite 7-8 Trous,Plate Lc -Dcp Narrow 7-8 Holes,Plaque Lc -Dcp Etroite 7-8 Trous,Plate Lc -Dcp Narrow 7-8 Holes,Drug,N/A,,
d187b3b4-5881-402a-81c1-301ef52e96a3,,Plaque Lc -Dcp Etroite 9-10 Trous,Plate Lc -Dcp Narrow 9-10 Holes,Plaque Lc -Dcp Etroite 9-10 Trous,Plate Lc -Dcp Narrow 9-10 Holes,Drug,N/A,,
a10d5bdd-ad69-4f86-8e0d-06af8911d2f6,,Plaque Lc -Dcp Large  11-12 Trous,Plate Lc -Dcp Large 11-12 Holes,Plaque Lc -Dcp Large  11-12 Trous,Plate Lc -Dcp Large 11-12 Holes,Drug,N/A,,
a7b04436-f7f9-40b5-9084-58bb45fedf61,,Plaque Lc -Dcp Large  5-6 Trous,Plate Lc -Dcp Large 5-6 Holes,Plaque Lc -Dcp Large  5-6 Trous,Plate Lc -Dcp Large 5-6 Holes,Drug,N/A,,
71bce79b-c929-4a99-b5f7-adec0609174f,,Plaque Lc -Dcp Large  7-8 Trous,Plate Lc-Dcp Large 7-8 Holes,Plaque Lc -Dcp Large  7-8 Trous,Plate Lc-Dcp Large 7-8 Holes,Drug,N/A,,
f3d08a87-f8cc-449d-889a-0eaf1805c123,,Plaque Lc -Dcp Large  9-10 Trous,Plate Lc -Dcp Large 9-10 Holes,Plaque Lc -Dcp Large  9-10 Trous,Plate Lc -Dcp Large 9-10 Holes,Drug,N/A,,
2628d28d-7ec2-4c0d-9385-5b26df484006,,Plaque Lc -Dcp Large 13-14 Trous,Plate Lc -Dcp Large 13-14 Holes,Plaque Lc -Dcp Large 13-14 Trous,Plate Lc -Dcp Large 13-14 Holes,Drug,N/A,,
e60d606a-79d9-49c7-b4a7-47c01517423a,,Plaque Lc -Dcp Large 16- + Trous,Plate Lc -Dcp Large 16- + Holes,Plaque Lc -Dcp Large 16- + Trous,Plate Lc -Dcp Large 16- + Holes,Drug,N/A,,
ce3b12e1-7a47-4ee9-a1af-3cce3af5fcf7,,Plaque Pds,Pds Plate,Plaque Pds,Pds Plate,Drug,N/A,,
ce8a634a-a970-4452-9503-003b97e6540c,,Plaque Pour Hernie 15*15Cm,Plate For Hernia 15*15Cm,Plaque Pour Hernie 15*15Cm,Plate For Hernia 15*15Cm,Drug,N/A,,
e3e82af2-bbc2-4f0d-b968-cca16ba2f264,,Plaque Pour Hernie 30*30Cm,Plate For Hernia 30*30Cm,Plaque Pour Hernie 30*30Cm,Plate For Hernia 30*30Cm,Drug,N/A,,
a015f05e-5531-49af-8ce1-4954fad95610,,Plaque Pour Hernie 30*30Cm,Plate For Hernia 30*30Cm,Plaque Pour Hernie 30*30Cm,Plate For Hernia 30*30Cm,Drug,N/A,,
5131d8c0-fe46-4b6e-824b-cf76288b03f6,,Plaque Reconstruction 5-6 Trous,Reconstruction Plate 5-6 Holes,Plaque Reconstruction 5-6 Trous,Reconstruction Plate 5-6 Holes,Drug,N/A,,
ba72647d-a7fa-4901-b2b9-2af25b850fda,,Plaque Reconstruction 5-6 Trous,Reconstruction Plate 5-6 Holes,Plaque Reconstruction 5-6 Trous,Reconstruction Plate 5-6 Holes,Drug,N/A,,
dbe612ca-8b2a-43d1-a326-5031fc8e9948,,Plaque Reconstruction 7-8 Trous,Reconstruction Plate 7-8 Holes,Plaque Reconstruction 7-8 Trous,Reconstruction Plate 7-8 Holes,Drug,N/A,,
5d91d1a8-0edc-4cdf-bd5b-ac6c9b967d72,,Plaque Reconstruction 9-+Trous,Reconstruction Plate 9-+Holes,Plaque Reconstruction 9-+Trous,Reconstruction Plate 9-+Holes,Drug,N/A,,
2f5d69f6-23bc-4304-90cd-5c5903012647,,Plaque Speciale,Special Plate,Plaque Speciale,Special Plate,Drug,N/A,,
50e22f71-ed60-4f80-ac7b-cc004281f3a8,,Plaque Speciale,Special Plate,Plaque Speciale,Special Plate,Drug,N/A,,
94868ce6-7dc9-458f-be32-d27eb1579287,,Plasmocur 40/320 Cp B/12,Plasmocur 40/320 Cp B/12,Plasmocur 40/320 Cp B/12,Plasmocur 40/320 Cp B/12,Drug,N/A,,
c69e5d5f-eb07-42cd-9d83-5ee9d9046886,,Plasmocur 80Mg/640 Mg B/6,Plasmocur 80Mg/640Mg B/6,Plasmocur 80Mg/640 Mg B/6,Plasmocur 80Mg/640Mg B/6,Drug,N/A,,
af5bebfc-ef84-4436-907a-d8ebeeaf3281,,Plasmocur 80Mg/640Mg Cp B/8,Plasmocur 80Mg/640Mg Cp B/8,Plasmocur 80Mg/640Mg Cp B/8,Plasmocur 80Mg/640Mg Cp B/8,Drug,N/A,,
280b4552-d827-4a1a-8d15-eb08cf84d85b,,Play Fly 04 Rouge,Play Fly 04 Red,Play Fly 04 Rouge,Play Fly 04 Red,Drug,N/A,,
f42856a8-e949-4524-ae17-1d7ba2c601c9,,Pln 60018 T 47-18-137 Marron Mauve,Pln 60018 T 47-18-137 Brown Purple,Pln 60018 T 47-18-137 Marron Mauve,Pln 60018 T 47-18-137 Brown Purple,Drug,N/A,,
59043fd3-beca-4460-8ca5-e683b838dc29,,Pln 60032  Col 3 T 54-18-135 Violet Rose,Pln 60032 Col 3 T 54-18-135 Purple Pink,Pln 60032  Col 3 T 54-18-135 Violet Rose,Pln 60032 Col 3 T 54-18-135 Purple Pink,Drug,N/A,,
bf3a99c0-79b3-4e4d-a686-022a760c0a5c,,Pln 60032 T 54-18-135 Noir Rouge,Pln 60032 T 54-18-135 Black Red,Pln 60032 T 54-18-135 Noir Rouge,Pln 60032 T 54-18-135 Black Red,Drug,N/A,,
55c6f04d-fca1-4613-9bee-993da9ca447f,,Poche A Sang Souple 450Ml,Soft Blood Bag 450Ml,Poche A Sang Souple 450Ml,Soft Blood Bag 450Ml,Drug,N/A,,
e83edbbd-fed1-427d-ba67-2bb4aa53090a,,Poche A Urine  2L,Urine Bag 2L,Poche A Urine  2L,Urine Bag 2L,Drug,N/A,,
cda9b8d3-199c-4062-951e-2022f10481be,,Poche A Urine Pediatrie,Pediatric Urine Bag,Poche A Urine Pediatrie,Pediatric Urine Bag,Drug,N/A,,
9858de99-e4ab-4cc7-81b8-7dcc53be01d6,,Poche De Colostomie,Colostomy Pouch,Poche De Colostomie,Colostomy Pouch,Drug,N/A,,
f6a5f9d1-bf62-4ff2-907a-b5fb53ce05a8,,Poche De Colostomie Non Vidangeable,Non-Drainable Colostomy Bag,Poche De Colostomie Non Vidangeable,Non-Drainable Colostomy Bag,Drug,N/A,,
726a9884-bbce-4d14-8408-0a3f9530370b,,Poche De Colostomie Vidangeable,Drainable Colostomy Bag,Poche De Colostomie Vidangeable,Drainable Colostomy Bag,Drug,N/A,,
83c1038a-390e-47bc-a942-53e9d576fedf,,Poches A Sang Simples 250Ml,Single Blood Bags 250Ml,Poches A Sang Simples 250Ml,Single Blood Bags 250Ml,Drug,N/A,,
94e6d3d4-515d-4fe7-b001-57a23273b626,,Poches A Sang Simples 450Ml,Single Blood Bags 450Ml,Poches A Sang Simples 450Ml,Single Blood Bags 450Ml,Drug,N/A,,
ce3103d0-fc75-41ed-8a36-27dda1b61136,,Pochette 15*22 B/500,Pouch 15*22 B/500,Pochette 15*22 B/500,Pouch 15*22 B/500,Drug,N/A,,
16844f9e-96e0-43b9-a1db-649aa5789d87,,Pochette 18*24,Pouch 18*24,Pochette 18*24,Pouch 18*24,Drug,N/A,,
153749eb-8a81-47b8-8197-b2964f8033ed,,Pochette 22*30 B/500,Pouch 22*30 B/500,Pochette 22*30 B/500,Pouch 22*30 B/500,Drug,N/A,,
d533aae0-2d1f-4aac-a6f1-f26cfc420d4f,,Pochette 22*32 B/250,Pouch 22*32 B/250,Pochette 22*32 B/250,Pouch 22*32 B/250,Drug,N/A,,
c2c73ae9-f09e-4c19-8e89-5f3a6abb3f08,,Pochette 24*30,Pouch 24*30,Pochette 24*30,Pouch 24*30,Drug,N/A,,
eace65ba-09ff-4710-934a-514d90e6846d,,Pochette 30*40,Pouch 30*40,Pochette 30*40,Pouch 30*40,Drug,N/A,,
4a2a7e76-1e68-4f64-9343-202e978cb421,,Pochette 35*35,Pouch 35*35,Pochette 35*35,Pouch 35*35,Drug,N/A,,
eb97d2d0-6b60-4e51-8a64-16835b854319,,Pochette 35*43,Pouch 35*43,Pochette 35*43,Pouch 35*43,Drug,N/A,,
50fd931a-212f-4075-9313-9fcf1e505d7e,,Pochette 70*11 B/2000,Pouch 70*11 B/2000,Pochette 70*11 B/2000,Pouch 70*11 B/2000,Drug,N/A,,
a336720d-6e2c-434f-b3d3-3b1305704e94,,Pochette Emballage,Packaging Pouch,Pochette Emballage,Packaging Pouch,Drug,N/A,,
88d9135d-4e42-4dd1-a9af-d362aa8f03ce,,Police,Police,Police,Police,Drug,N/A,,
fe3c8884-6d7b-4236-955b-712f56e3afc8,,Polyfresh Coll F/10Ml,Polyfresh Coll F/10Ml,Polyfresh Coll F/10Ml,Polyfresh Coll F/10Ml,Drug,N/A,,
7c5080ad-7031-4b71-8909-26ce7deab54b,,Polyfresh Collyre Fl/10 Ml,Polyfresh Eye Drops Fl/10 Ml,Polyfresh Collyre Fl/10 Ml,Polyfresh Eye Drops Fl/10 Ml,Drug,N/A,,
654fad68-ba23-47b3-bd21-c57030be4877,,Polyglactin Nâ°1 Aig Ron,Polyglactin N°1 Aig Ron,Polyglactin Nâ°1 Aig Ron,Polyglactin N°1 Aig Ron,Drug,N/A,,
0a76a9ce-2d8c-42da-bc5f-76a7da40908b,,Polyglactin Nâ°1 Res Aig Tri,Polyglactin N°1 Res Aig Tri,Polyglactin Nâ°1 Res Aig Tri,Polyglactin N°1 Res Aig Tri,Drug,N/A,,
d1936c65-1682-44ac-8931-3a3600f465e3,,Polyglactin Nâ°2 Res Aig Ronde,Polyglactin Nâ°2 Res Aig Round,Polyglactin Nâ°2 Res Aig Ronde,Polyglactin Nâ°2 Res Aig Round,Drug,N/A,,
cb0b3abc-214c-41a5-aa38-48924f2f7052,,Polyglactin Nâ°2 Res Aig Tria,Polyglactin N°2 Res Aig Tria,Polyglactin Nâ°2 Res Aig Tria,Polyglactin N°2 Res Aig Tria,Drug,N/A,,
ae0fa758-6ea2-4123-a3ac-24546270fde1,,Polyglactin Nâ°2/0 Res Aig Ronde,Polyglactin Nâ°2/0 Res Aig Round,Polyglactin Nâ°2/0 Res Aig Ronde,Polyglactin Nâ°2/0 Res Aig Round,Drug,N/A,,
c23ca515-8386-4796-99c7-8046d84d6fc1,,Polyglactin Nâ°2/0 Res Aig Trian,Polyglactin N°2/0 Res Aig Trian,Polyglactin Nâ°2/0 Res Aig Trian,Polyglactin N°2/0 Res Aig Trian,Drug,N/A,,
90eeafb2-6699-46a5-9bc1-e8cba5114462,,Polygynax Caps Vag B/12,Polygynax Caps Vag B/12,Polygynax Caps Vag B/12,Polygynax Caps Vag B/12,Drug,N/A,,
d98cc5ed-9312-4ff0-9027-f7808daadbff,,Polygynax Caps Vag B/12,Polygynax Caps Vag B/12,Polygynax Caps Vag B/12,Polygynax Caps Vag B/12,Drug,N/A,,
3dd01211-3d2a-4cca-baaa-b7dc151b3464,,Polygynax Ov B/12,Polygynax Ov B/12,Polygynax Ov B/12,Polygynax Ov B/12,Drug,N/A,,
6032f341-8bda-4700-9354-223aef92f5b3,,Polygynax Ov B/6,Polygynax Ov B/6,Polygynax Ov B/6,Polygynax Ov B/6,Drug,N/A,,
1bfa233a-2566-4266-b6cf-496eb00d6bc8,,Pommade Hec,Hec Ointment,Pommade Hec,Hec Ointment,Drug,N/A,,
7f77b13e-3dd3-4b7a-a338-e47cd77a498a,,Porche,Porch,Porche,Porch,Drug,N/A,,
e2ac1ab1-ad2e-442f-b29b-f265d41726d6,,Porshe Design P8249 C10 T 55-18-140 Noir Bordeau Rouge,Porshe Design P8249 C10 T 55-18-140 Black Bordeaux Red,Porshe Design P8249 C10 T 55-18-140 Noir Bordeau Rouge,Porshe Design P8249 C10 T 55-18-140 Black Bordeaux Red,Drug,N/A,,
f7460615-273b-47f1-9665-a96584757a27,,Porte Lame De Bistouri Jectable,Disposable Blade Holder,Porte Lame De Bistouri Jectable,Disposable Blade Holder,Drug,N/A,,
781a48b8-4408-46ac-a81a-1ac20ea64f3b,,Positon Onguent T/30,Position Ointment T/30,Positon Onguent T/30,Position Ointment T/30,Drug,N/A,,
d6087471-37a9-4bca-a753-75a70dff2bf1,,Potasium Labo,Potasium Lab,Potasium Labo,Potasium Lab,Drug,N/A,,
82fb2273-e9e9-49d6-ab9c-f8e46eda9b7e,,Potenciator Amp Buv  10Ml B/20,Potenciator Amp Buv 10Ml B/20,Potenciator Amp Buv  10Ml B/20,Potenciator Amp Buv 10Ml B/20,Drug,N/A,,
88fa9e13-c747-498f-a1f0-0a278ba87ef6,,Poulina Pln-60048 48-18 Plastique Multicolor,Poulina Pln-60048 48-18 Plastic Multicolor,Poulina Pln-60048 48-18 Plastique Multicolor,Poulina Pln-60048 48-18 Plastic Multicolor,Drug,N/A,,
6591bdbd-651f-4885-8eed-f1c0dabb129c,,Prada,Prada,Prada,Prada,Drug,N/A,,
92a97d28-f322-4e7a-a004-50931f91de35,,Prada 3810 C3 Gris Bleu Nuit,Prada 3810 C3 Gray Night Blue,Prada 3810 C3 Gris Bleu Nuit,Prada 3810 C3 Gray Night Blue,Drug,N/A,,
0bb2e249-3440-4a9e-85ec-9d02a57d346a,,Prada Opr 20V 2Au6Si T 53-17-140 Marron Orange,Prada Opr 20V 2Au6Si T 53-17-140 Brown Orange,Prada Opr 20V 2Au6Si T 53-17-140 Marron Orange,Prada Opr 20V 2Au6Si T 53-17-140 Brown Orange,Drug,N/A,,
be5144b0-aa6a-4a3c-a5e7-e0025c9e39aa,,Prada Pr 600 Marron Doree,Prada Pr 600 Brown Gold,Prada Pr 600 Marron Doree,Prada Pr 600 Brown Gold,Drug,N/A,,
2f3f82c0-f249-4a5a-8bfe-0700c5c49bf4,,Prada Pr 600 Noir/Blanc,Prada Pr 600 Black/White,Prada Pr 600 Noir/Blanc,Prada Pr 600 Black/White,Drug,N/A,,
f0fd225c-6699-40c3-a18d-9cf5bce308c7,,Prada Pr600 Marron Foncee,Prada Pr600 Dark Brown,Prada Pr600 Marron Foncee,Prada Pr600 Dark Brown,Drug,N/A,,
9e4c3ee9-bea3-4cd5-b6aa-b7241973a506,,Praxilene 200Mg Cp B/20,Praxilene 200Mg Cp B/20,Praxilene 200Mg Cp B/20,Praxilene 200Mg Cp B/20,Drug,N/A,,
4d847aeb-a82f-44bd-b2d9-51dcdab0ebeb,,Prazol 20Mg B/28,Prazol 20Mg B/28,Prazol 20Mg B/28,Prazol 20Mg B/28,Drug,N/A,,
e2ac2ff0-42b5-4038-885d-0e08db56887d,,Pregasafe 75Mg B/30,Pregasafe 75Mg B/30,Pregasafe 75Mg B/30,Pregasafe 75Mg B/30,Drug,N/A,,
2c989490-47e3-42ba-9ba2-b134839298d6,,Pregasafe 75Mg Gel B/60,Pregasafe 75Mg Gel B/60,Pregasafe 75Mg Gel B/60,Pregasafe 75Mg Gel B/60,Drug,N/A,,
0e7a6d3d-a704-4a71-9b7b-983fa8272d13,,Prenursie 400G,Prenursia 400G,Prenursie 400G,Prenursia 400G,Drug,N/A,,
5df2703a-4832-4fd8-8439-3710183537ab,,Preservatif Feminin Piece,Female Condom Piece,Preservatif Feminin Piece,Female Condom Piece,Drug,N/A,,
46695649-cfe4-44ed-82b4-6b1437a6597d,,Preservatif Masculin,Male Condom,Preservatif Masculin,Male Condom,Drug,N/A,,
d15454ec-334c-4eae-aeb4-e91e59aaad15,,"Preterax 2,5Mg/0,625 B/30",Preterax 2.5Mg/0.625B/30,"Preterax 2,5Mg/0,625 B/30",Preterax 2.5Mg/0.625B/30,Drug,N/A,,
3620ff8f-7bc6-49be-9143-877c5174614b,,Primolut-Nor 10Mg Cp B/30,Primolut-Nor 10Mg Cp B/30,Primolut-Nor 10Mg Cp B/30,Primolut-Nor 10Mg Cp B/30,Drug,N/A,,
99b09d48-de3e-4d06-b984-31abbe62b562,,Primolutnor 10 Mg Cp/30,Primolutnor 10 Mg Cp/30,Primolutnor 10 Mg Cp/30,Primolutnor 10 Mg Cp/30,Drug,N/A,,
cdf6770a-0af4-415d-9cd3-9a2cde532779,,Primperan 10Mg Inj Amp2Ml B/,Primperan 10Mg Inj Amp2Ml B/,Primperan 10Mg Inj Amp2Ml B/,Primperan 10Mg Inj Amp2Ml B/,Drug,N/A,,
3585485f-ba44-4912-8023-63973dac820b,,Princi B Fort Cp B/30,Princi B Fort Cp B/30,Princi B Fort Cp B/30,Princi B Fort Cp B/30,Drug,N/A,,
478abb54-2a19-41f7-a413-539c66067f39,,Princi B Fort Cp B/30,Princi B Fort Cp B/30,Princi B Fort Cp B/30,Princi B Fort Cp B/30,Drug,N/A,,
25032abe-5605-4155-a3ae-bd03576ede1a,,Prl Finecare,Prl Finecare,Prl Finecare,Prl Finecare,Drug,N/A,,
950468e5-db27-484a-9fb6-cf1d5467c284,,Procomil 5Mg Cpr Drag B/30,Procomil 5Mg Cpr Drag B/30,Procomil 5Mg Cpr Drag B/30,Procomil 5Mg Cpr Drag B/30,Drug,N/A,,
1ed848f6-10be-4145-8bec-605cf89b15d7,,Procomil Creme T/5G,Procomil Cream T/5G,Procomil Creme T/5G,Procomil Cream T/5G,Drug,N/A,,
6cf9c846-e8a1-4db3-a545-a264fe485899,,Procomil Fl Spray 15G,Procomil Fl Spray 15G,Procomil Fl Spray 15G,Procomil Fl Spray 15G,Drug,N/A,,
9d88bb8d-a58c-48c2-a7c8-b9ca095a469f,,Profemigr 150Mg Cp B/20,Profemigr 150Mg Cp B/20,Profemigr 150Mg Cp B/20,Profemigr 150Mg Cp B/20,Drug,N/A,,
0f1bd092-294c-48cd-a98b-0c8e948ef7d5,,"Profenid 0,1% F/150Ml",Profenid 0.1% F/150Ml,"Profenid 0,1% F/150Ml",Profenid 0.1% F/150Ml,Drug,N/A,,
ca882880-d22b-489c-82a9-babf7d5f74a2,,Profenid 100Mg Amp Inj B/2,Profenid 100Mg Amp Inj B/2,Profenid 100Mg Amp Inj B/2,Profenid 100Mg Amp Inj B/2,Drug,N/A,,
c85c80cd-c54b-47d1-aa39-cab811894244,,Profenid 100Mg Cp B/30,Profenid 100Mg Cp B/30,Profenid 100Mg Cp B/30,Profenid 100Mg Cp B/30,Drug,N/A,,
bf9d647e-79f8-4ca0-8a31-d332788aa3ec,,Profenid 100Mg Inj B/2 Umcs,Profenid 100Mg Inj B/2 Umcs,Profenid 100Mg Inj B/2 Umcs,Profenid 100Mg Inj B/2 Umcs,Drug,N/A,,
4406d03c-3c3a-40d1-96a1-c73194c48580,,Profenid 100Mg Suppo B/12,Profenid 100Mg Suppo B/12,Profenid 100Mg Suppo B/12,Profenid 100Mg Suppo B/12,Drug,N/A,,
fdd8d9a1-75c7-4016-8721-56e87427af6d,,Profenid 100Mg Suppo Bt 12,Profenid 100Mg Suppo Bt 12,Profenid 100Mg Suppo Bt 12,Profenid 100Mg Suppo Bt 12,Drug,N/A,,
6192cec0-abd9-496a-9272-d48d6035b393,,Profenid 50Mg Gelu B/24,Profenid 50Mg Capsules B/24,Profenid 50Mg Gelu B/24,Profenid 50Mg Capsules B/24,Drug,N/A,,
f56eff24-f287-4912-8455-45cd74a74983,,Profenid Inj Perf F/100Ml,Profenid Inj Perf F/100Ml,Profenid Inj Perf F/100Ml,Profenid Inj Perf F/100Ml,Drug,N/A,,
c65791d0-fd8d-4ee4-a02c-cd9287304090,,Progynova Cp 2Mg B/20,Progynova Cp 2Mg B/20,Progynova Cp 2Mg B/20,Progynova Cp 2Mg B/20,Drug,N/A,,
fb2d4519-2e19-4ab0-8352-4f08aa1f83ec,,Prokefen 100Mg Cp B/30,Prokefen 100Mg Cp B/30,Prokefen 100Mg Cp B/30,Prokefen 100Mg Cp B/30,Drug,N/A,,
074b9c7e-29e3-46a3-b851-3c28f65748ce,,Prolene 4/0,Prolene 4/0,Prolene 4/0,Prolene 4/0,Drug,N/A,,
ce190ab2-2d16-44b7-8d5a-e8ee0a89acfe,,Prolene 5/0,Prolene 5/0,Prolene 5/0,Prolene 5/0,Drug,N/A,,
adc08baa-9407-461a-9208-be08438ebc83,,Prolongateur,Extender,Prolongateur,Extender,Drug,N/A,,
4d6c397a-71ad-4858-a11e-815c4bb61761,,Propofan Gelu B/15,Propofan Gel B/15,Propofan Gelu B/15,Propofan Gel B/15,Drug,N/A,,
ba913ae2-5ba5-4bd7-8ed4-ee26a7423ef7,,Propofan Gelu B/15,Propofan Gel B/15,Propofan Gelu B/15,Propofan Gel B/15,Drug,N/A,,
b40c8a34-12a8-463e-b7b0-fc32b6d856ae,,Prostalen Cp B/30,Prostalen Cp B/30,Prostalen Cp B/30,Prostalen Cp B/30,Drug,N/A,,
3ff8024a-5192-428d-9875-4a9bb528ef3b,,Prostalen Lp 10Mg Cpr B/30,Prostalen Lp 10Mg Cpr B/30,Prostalen Lp 10Mg Cpr B/30,Prostalen Lp 10Mg Cpr B/30,Drug,N/A,,
46019247-ea49-4bb6-8ce9-c7a9a19ca4dd,,Prostigmine Inj,Prostigmin Inj,Prostigmine Inj,Prostigmin Inj,Drug,N/A,,
b6ec15b6-888a-4eb5-a619-3a113ee3402c,,Proteine Totale Bt,Total Bt Protein,Proteine Totale Bt,Total Bt Protein,Drug,N/A,,
ac795e32-e3dd-44e1-b69b-2a6e9d1a21ab,,Prothese Herniere,Hernial Prosthesis,Prothese Herniere,Hernial Prosthesis,Drug,N/A,,
2ccca9ce-daec-4fc4-9ee3-c67b25a4e33f,,Proviron 25Mg B/20,Proviron 25Mg B/20,Proviron 25Mg B/20,Proviron 25Mg B/20,Drug,N/A,,
97be4e81-2c55-40e1-a29a-65df5ed94ab8,,Prozac 20Mg Cpr B/28,Prozac 20Mg Cpr B/28,Prozac 20Mg Cpr B/28,Prozac 20Mg Cpr B/28,Drug,N/A,,
859abdc4-7e69-4dde-9415-45959bba8c1c,,Prurex Creme Derm Tb 40G,Prurex Cream Derm Tb 40G,Prurex Creme Derm Tb 40G,Prurex Cream Derm Tb 40G,Drug,N/A,,
1d14221a-6a67-40de-bde9-08c958c13894,,Prurex Creme T/40G,Prurex Cream T/40G,Prurex Creme T/40G,Prurex Cream T/40G,Drug,N/A,,
18457209-9cd3-40c1-ab49-3a47919b4b7f,,Psa Finecare 25 Tests,Psa Finecare 25 Tests,Psa Finecare 25 Tests,Psa Finecare 25 Tests,Drug,N/A,,
04cb490e-d85c-41b1-84c6-589c3894f2cd,,Pulina Pln 60020 T 50-20-141 Rose Fushia,Pulina Pln 60020 T 50-20-141 Fushia Pink,Pulina Pln 60020 T 50-20-141 Rose Fushia,Pulina Pln 60020 T 50-20-141 Fushia Pink,Drug,N/A,,
2637d55e-67ad-4906-92ba-b319f91670fc,,Pullina 60050 T 52-17-145 Noir Dore Marron,Pullina 60050 T 52-17-145 Black Gold Brown,Pullina 60050 T 52-17-145 Noir Dore Marron,Pullina 60050 T 52-17-145 Black Gold Brown,Drug,N/A,,
f313adfa-144e-4d0c-8241-ab30bbcf04c6,,Pulmicort Susp,Pulmicort Susp,Pulmicort Susp,Pulmicort Susp,Drug,N/A,,
f7e0b15a-3f4c-4126-af91-86075d2494f4,,Pulverisateur A Dos Covid,Covid Backpack Sprayer,Pulverisateur A Dos Covid,Covid Backpack Sprayer,Drug,N/A,,
1d379ec9-dc34-41ae-9eed-38465ccc725b,,Pyostacine 500 Mg Cpr B/16,Pyostacin 500 Mg Cpr B/16,Pyostacine 500 Mg Cpr B/16,Pyostacin 500 Mg Cpr B/16,Drug,N/A,,
d4145d49-2db9-4b35-ad35-a033ae094623,,Pyramax 180 Mg/60 Mg Cp,Pyramax 180Mg/60Mg Cp,Pyramax 180 Mg/60 Mg Cp,Pyramax 180Mg/60Mg Cp,Drug,N/A,,
cf5248ad-81bf-4486-b4d0-60c7c6e82b13,,Pyramax 180/60Mg Cp B/3,Pyramax 180/60Mg Cp B/3,Pyramax 180/60Mg Cp B/3,Pyramax 180/60Mg Cp B/3,Drug,N/A,,
